Audio_name,mel-spec_1,mel-spec_2,mel-spec_3,mel-spec_4,mel-spec_5,mel-spec_6,mel-spec_7,mel-spec_8,mel-spec_9,mel-spec_10,mel-spec_11,mel-spec_12,mel-spec_13,mel-spec_14,mel-spec_15,mel-spec_16,mel-spec_17,mel-spec_18,mel-spec_19,mel-spec_20,mel-spec_21,mel-spec_22,mel-spec_23,mel-spec_24,mel-spec_25,mel-spec_26,mel-spec_27,mel-spec_28,mel-spec_29,mel-spec_30,mel-spec_31,mel-spec_32,mel-spec_33,mel-spec_34,mel-spec_35,mel-spec_36,mel-spec_37,mel-spec_38,mel-spec_39,mel-spec_40,mel-spec_41,mel-spec_42,mel-spec_43,mel-spec_44,mel-spec_45,mel-spec_46,mel-spec_47,mel-spec_48,mel-spec_49,mel-spec_50,mel-spec_51,mel-spec_52,mel-spec_53,mel-spec_54,mel-spec_55,mel-spec_56,mel-spec_57,mel-spec_58,mel-spec_59,mel-spec_60,mel-spec_61,mel-spec_62,mel-spec_63,mel-spec_64,mel-spec_65,mel-spec_66,mel-spec_67,mel-spec_68,mel-spec_69,mel-spec_70,mel-spec_71,mel-spec_72,mel-spec_73,mel-spec_74,mel-spec_75,mel-spec_76,mel-spec_77,mel-spec_78,mel-spec_79,mel-spec_80,mel-spec_81,mel-spec_82,mel-spec_83,mel-spec_84,mel-spec_85,mel-spec_86,mel-spec_87,mel-spec_88,mel-spec_89,mel-spec_90,mel-spec_91,mel-spec_92,mel-spec_93,mel-spec_94,mel-spec_95,mel-spec_96,mel-spec_97,mel-spec_98,mel-spec_99,mel-spec_100,mel-spec_101,mel-spec_102,mel-spec_103,mel-spec_104,mel-spec_105,mel-spec_106,mel-spec_107,mel-spec_108,mel-spec_109,mel-spec_110,mel-spec_111,mel-spec_112,mel-spec_113,mel-spec_114,mel-spec_115,mel-spec_116,mel-spec_117,mel-spec_118,mel-spec_119,mel-spec_120,mel-spec_121,mel-spec_122,mel-spec_123,mel-spec_124,mel-spec_125,mel-spec_126,mel-spec_127,mel-spec_128,Label
bonafide_LA_E_7352998.flac,-49.51670455932617,-37.96482467651367,-22.92702865600586,-20.117109298706055,-14.202132225036621,-10.336928367614746,-10.607089042663574,-16.62796401977539,-21.45440101623535,-21.379581451416016,-19.43930435180664,-16.483339309692383,-15.314014434814453,-17.270004272460938,-19.37506103515625,-20.67112159729004,-19.239543914794922,-16.93323516845703,-17.250747680664062,-17.87184715270996,-19.460554122924805,-19.78473663330078,-20.286638259887695,-22.021434783935547,-23.607349395751953,-25.31420135498047,-26.585430145263672,-27.12191390991211,-27.493553161621094,-27.31699562072754,-27.993213653564453,-31.869115829467773,-33.130619049072266,-31.57474708557129,-29.288856506347656,-28.495450973510742,-28.8245792388916,-30.443647384643555,-34.42239761352539,-32.97996520996094,-29.464860916137695,-26.543062210083008,-26.643213272094727,-28.052932739257812,-30.216053009033203,-30.689538955688477,-29.27440643310547,-27.935028076171875,-27.15458869934082,-27.626371383666992,-29.764835357666016,-29.21556854248047,-26.25152015686035,-25.18045425415039,-26.008785247802734,-26.677528381347656,-27.208415985107422,-25.949609756469727,-25.47510528564453,-25.77569580078125,-26.427427291870117,-27.03822135925293,-26.705543518066406,-26.777984619140625,-27.89417266845703,-31.40647315979004,-31.742116928100586,-32.164527893066406,-35.6645622253418,-37.21626281738281,-33.9606819152832,-35.27076721191406,-32.39781951904297,-30.237770080566406,-31.55205535888672,-30.949073791503906,-29.557580947875977,-30.277353286743164,-29.650476455688477,-29.830076217651367,-30.93132972717285,-31.028411865234375,-31.296558380126953,-32.30907440185547,-30.92386245727539,-31.867881774902344,-31.657337188720703,-32.172332763671875,-34.85375213623047,-36.450294494628906,-35.59309768676758,-36.39984130859375,-36.43291473388672,-37.47943878173828,-36.929588317871094,-37.605873107910156,-37.260276794433594,-39.69612121582031,-40.8538932800293,-43.58975601196289,-44.23039627075195,-44.01659393310547,-42.57499694824219,-41.09934616088867,-39.95178985595703,-38.64759826660156,-38.18861389160156,-38.896095275878906,-39.22600555419922,-39.39252471923828,-40.00107192993164,-39.78772735595703,-39.620582580566406,-40.651432037353516,-43.21781921386719,-47.805233001708984,-49.69396209716797,-49.69396209716797,-49.69396209716797,-49.69396209716797,-49.69396209716797,-49.69396209716797,-49.69396209716797,-49.69396209716797,-49.69396209716797,-49.69396209716797,-49.69396209716797,-49.69396209716797,True
bonafide_LA_D_8565008.flac,-47.680545806884766,-33.2657585144043,-17.697263717651367,-16.033777236938477,-17.845699310302734,-21.9509334564209,-22.0772647857666,-20.911376953125,-21.044780731201172,-22.738630294799805,-25.5910587310791,-27.109577178955078,-28.242332458496094,-27.921157836914062,-26.577898025512695,-25.34677505493164,-23.498577117919922,-22.516637802124023,-23.347780227661133,-24.180753707885742,-25.06185531616211,-25.53813934326172,-26.11389923095703,-25.998659133911133,-25.8751163482666,-26.321067810058594,-27.192766189575195,-28.60072898864746,-30.12950897216797,-31.600061416625977,-32.92928695678711,-34.59557342529297,-34.289039611816406,-33.11003875732422,-32.35602569580078,-32.80938720703125,-34.50992965698242,-35.24159622192383,-35.54705047607422,-34.258026123046875,-32.620784759521484,-32.228816986083984,-32.56114196777344,-33.217105865478516,-33.007930755615234,-33.202144622802734,-33.328243255615234,-34.08809280395508,-33.63512420654297,-32.699981689453125,-33.5309944152832,-34.29418182373047,-33.487396240234375,-33.19816589355469,-32.98540115356445,-31.775842666625977,-30.892131805419922,-30.766124725341797,-30.90439224243164,-29.995899200439453,-30.172800064086914,-31.58152961730957,-31.659263610839844,-32.039710998535156,-31.89069366455078,-31.751461029052734,-32.05635070800781,-30.88534927368164,-31.42420196533203,-33.03572082519531,-32.45248794555664,-34.40206527709961,-34.19661331176758,-35.164058685302734,-35.314571380615234,-35.049556732177734,-33.33766555786133,-33.40769577026367,-32.43375015258789,-33.2804069519043,-32.822452545166016,-33.2060661315918,-32.92684555053711,-33.36150360107422,-33.22489547729492,-33.705177307128906,-34.567935943603516,-35.2924690246582,-35.80797576904297,-35.80245590209961,-35.899810791015625,-35.83880615234375,-35.39352035522461,-35.47541046142578,-35.77186584472656,-35.89278793334961,-36.47844314575195,-37.244380950927734,-37.87928771972656,-38.8020133972168,-39.21706771850586,-40.3326416015625,-40.99513244628906,-40.3372802734375,-40.08082580566406,-39.76615524291992,-39.89395523071289,-39.10017013549805,-39.386802673339844,-39.317481994628906,-39.68740463256836,-38.78599548339844,-38.305030822753906,-39.1838264465332,-41.5971565246582,-45.77813720703125,-47.9387321472168,-47.95248031616211,-47.95248031616211,-47.95248031616211,-47.95248031616211,-47.95248031616211,-47.95248031616211,-47.95248031616211,-47.95248031616211,-47.95248031616211,-47.95248031616211,-47.95248031616211,True
bonafide_LA_T_5774498.flac,-49.714820861816406,-35.679229736328125,-20.144699096679688,-18.486696243286133,-20.670438766479492,-20.31637954711914,-16.10368537902832,-14.632928848266602,-18.18310546875,-20.52603530883789,-21.686771392822266,-22.383819580078125,-23.138877868652344,-21.469497680664062,-18.960296630859375,-19.442249298095703,-21.613096237182617,-22.57039451599121,-22.656471252441406,-22.97478485107422,-23.04851531982422,-20.764413833618164,-19.139055252075195,-19.69606590270996,-21.253135681152344,-22.55705451965332,-23.88208770751953,-24.491262435913086,-25.40441131591797,-25.951494216918945,-26.842782974243164,-30.130329132080078,-32.76532745361328,-34.7568473815918,-33.60262680053711,-32.230003356933594,-30.78610610961914,-29.176624298095703,-29.13987922668457,-29.697153091430664,-29.67036247253418,-29.598552703857422,-29.222814559936523,-28.675020217895508,-28.169599533081055,-27.77957534790039,-28.029829025268555,-28.722652435302734,-29.140270233154297,-28.507871627807617,-26.418996810913086,-26.521085739135742,-29.289392471313477,-30.3369140625,-28.03963851928711,-26.1978816986084,-25.734352111816406,-25.464380264282227,-25.992313385009766,-25.45412826538086,-24.997961044311523,-26.27296257019043,-28.643001556396484,-30.73506736755371,-31.253602981567383,-33.39970016479492,-35.5184211730957,-34.94690704345703,-34.70248794555664,-33.859947204589844,-34.11634826660156,-34.67888259887695,-34.91014099121094,-34.9803352355957,-34.36521530151367,-33.493186950683594,-31.411914825439453,-31.11496353149414,-30.4791202545166,-31.471439361572266,-33.316490173339844,-34.43330764770508,-34.706382751464844,-34.35089111328125,-34.38982391357422,-34.687225341796875,-35.08131408691406,-34.997371673583984,-34.777976989746094,-34.01506423950195,-33.021461486816406,-33.441871643066406,-34.23604965209961,-34.124794006347656,-34.543331146240234,-36.23973846435547,-36.80502700805664,-37.75226593017578,-39.99557876586914,-42.13987731933594,-42.37733459472656,-41.555259704589844,-42.524635314941406,-42.79667282104492,-41.676239013671875,-42.45707702636719,-43.196407318115234,-43.246212005615234,-43.245113372802734,-44.05362319946289,-44.41259765625,-44.326759338378906,-45.154396057128906,-46.00905227661133,-46.871482849121094,-49.03764343261719,-49.788753509521484,-49.788753509521484,-49.788753509521484,-49.788753509521484,-49.788753509521484,-49.788753509521484,-49.788753509521484,-49.788753509521484,-49.788753509521484,-49.788753509521484,-49.788753509521484,-49.788753509521484,True
bonafide_LA_E_8969012.flac,-43.18701171875,-19.218341827392578,-3.390810489654541,-3.8929128646850586,-11.185500144958496,-13.131888389587402,-13.989924430847168,-17.35887908935547,-20.53883171081543,-20.408458709716797,-22.050649642944336,-21.88420295715332,-21.069374084472656,-21.103546142578125,-21.731090545654297,-21.485279083251953,-21.134252548217773,-21.270591735839844,-21.201467514038086,-21.81824493408203,-23.57979393005371,-25.280351638793945,-26.48322296142578,-28.338943481445312,-28.804405212402344,-29.461959838867188,-31.26276206970215,-31.95389175415039,-31.69928550720215,-32.022518157958984,-32.02729797363281,-30.92943572998047,-30.67058753967285,-31.43703269958496,-30.322397232055664,-30.25853157043457,-30.976150512695312,-30.82486343383789,-31.15072250366211,-30.949188232421875,-30.807676315307617,-30.523887634277344,-31.567180633544922,-32.05061340332031,-31.137834548950195,-31.11488914489746,-31.142581939697266,-32.09690475463867,-32.127052307128906,-32.31220245361328,-32.63884353637695,-32.85270690917969,-32.95066833496094,-31.812702178955078,-31.676565170288086,-32.05945587158203,-31.869308471679688,-31.099580764770508,-31.6038818359375,-31.687347412109375,-31.441701889038086,-31.82158851623535,-32.467628479003906,-32.26618957519531,-32.667999267578125,-33.29893112182617,-32.929256439208984,-33.46014404296875,-32.77875900268555,-33.16038131713867,-33.134490966796875,-33.33590316772461,-33.27338790893555,-32.57402420043945,-32.83205795288086,-32.698890686035156,-33.33296585083008,-33.68113708496094,-34.03770065307617,-34.130733489990234,-34.28899383544922,-33.88144302368164,-33.77565383911133,-33.99607467651367,-34.48488235473633,-35.60441207885742,-36.18524169921875,-36.676456451416016,-36.89039611816406,-37.033721923828125,-37.91332244873047,-38.94020080566406,-40.06599044799805,-40.41801834106445,-40.313297271728516,-40.52818298339844,-40.71883773803711,-40.676448822021484,-40.68608474731445,-40.8416748046875,-41.25440216064453,-41.791709899902344,-41.81058883666992,-41.32843017578125,-40.07586669921875,-39.55713653564453,-40.003047943115234,-40.31232452392578,-40.45096206665039,-40.58696365356445,-39.730133056640625,-40.41960144042969,-41.233821868896484,-42.03343200683594,-43.86415481567383,-47.76786804199219,-49.89603042602539,-49.89603042602539,-49.89603042602539,-49.89603042602539,-49.89603042602539,-49.89603042602539,-49.89603042602539,-49.89603042602539,-49.89603042602539,-49.89603042602539,-49.89603042602539,-49.89603042602539,True
bonafide_LA_T_5896323.flac,-47.87263488769531,-34.55175018310547,-19.602270126342773,-18.659931182861328,-16.42880630493164,-11.79223918914795,-9.391829490661621,-11.579351425170898,-15.638638496398926,-17.170528411865234,-18.53123664855957,-18.06623649597168,-16.171804428100586,-16.052515029907227,-17.842222213745117,-18.29214859008789,-17.402265548706055,-16.894916534423828,-16.959897994995117,-16.495773315429688,-18.411237716674805,-20.898883819580078,-20.81463623046875,-21.46354103088379,-21.776020050048828,-21.502073287963867,-22.10755157470703,-23.158716201782227,-25.96256446838379,-27.32526206970215,-26.4514217376709,-26.141254425048828,-25.600709915161133,-25.756933212280273,-26.232101440429688,-28.628002166748047,-30.698699951171875,-31.936885833740234,-29.501750946044922,-26.670103073120117,-27.03080940246582,-26.545061111450195,-26.36543846130371,-27.79030990600586,-28.65533447265625,-26.72190284729004,-24.895828247070312,-24.466140747070312,-23.29468536376953,-24.721044540405273,-27.389659881591797,-27.540307998657227,-24.866382598876953,-23.14632225036621,-23.73695945739746,-25.909456253051758,-27.015607833862305,-25.287778854370117,-24.186607360839844,-23.598207473754883,-25.72115135192871,-26.122907638549805,-24.30191993713379,-24.112180709838867,-26.2622013092041,-28.19813346862793,-27.10674285888672,-26.466169357299805,-28.358278274536133,-28.183847427368164,-27.3369197845459,-28.104991912841797,-30.17526626586914,-27.534915924072266,-28.656373977661133,-29.08109474182129,-26.784849166870117,-28.436492919921875,-29.745960235595703,-28.79469871520996,-31.663894653320312,-31.305797576904297,-32.118682861328125,-32.85010528564453,-31.9628849029541,-32.13666534423828,-30.067113876342773,-30.652036666870117,-30.404207229614258,-31.348228454589844,-31.910123825073242,-33.10203170776367,-32.015716552734375,-33.2496452331543,-32.88926315307617,-34.0219841003418,-33.68388748168945,-33.431297302246094,-33.636451721191406,-33.560142517089844,-36.124515533447266,-37.185340881347656,-37.71488571166992,-37.07144546508789,-37.18238067626953,-37.79611587524414,-37.4920539855957,-37.84700393676758,-37.64714050292969,-36.66812515258789,-35.907958984375,-36.015316009521484,-36.1855583190918,-36.67176055908203,-38.09042739868164,-43.22761154174805,-48.032283782958984,-48.07463455200195,-48.07463455200195,-48.07463455200195,-48.07463455200195,-48.07463455200195,-48.07463455200195,-48.07463455200195,-48.07463455200195,-48.07463455200195,-48.07463455200195,-48.07463455200195,True
bonafide_LA_T_5949621.flac,-47.37343215942383,-28.177993774414062,-11.72093677520752,-5.908605098724365,-3.8869104385375977,-8.410818099975586,-15.137612342834473,-15.899881362915039,-13.531221389770508,-11.55272388458252,-13.252442359924316,-16.62836456298828,-19.743139266967773,-21.691648483276367,-21.204143524169922,-21.40032958984375,-23.181425094604492,-23.60492706298828,-21.847782135009766,-19.070858001708984,-19.38146209716797,-20.106307983398438,-21.990501403808594,-24.068378448486328,-23.40838623046875,-23.417036056518555,-24.563846588134766,-25.497337341308594,-27.154518127441406,-27.996274948120117,-28.796409606933594,-28.47743797302246,-27.470130920410156,-27.687572479248047,-27.901355743408203,-27.69305992126465,-26.97948455810547,-25.320938110351562,-24.85297966003418,-24.762054443359375,-26.721256256103516,-25.680418014526367,-24.917545318603516,-25.666074752807617,-27.161020278930664,-27.999549865722656,-28.384559631347656,-29.183462142944336,-29.866418838500977,-31.208005905151367,-31.614377975463867,-30.676525115966797,-30.897531509399414,-30.53426742553711,-29.940298080444336,-29.94804573059082,-30.45552635192871,-29.647197723388672,-30.345260620117188,-29.316661834716797,-29.567943572998047,-31.535734176635742,-29.66973876953125,-29.411983489990234,-30.451051712036133,-28.766077041625977,-28.493810653686523,-28.083486557006836,-28.195642471313477,-29.378631591796875,-30.480953216552734,-31.249162673950195,-32.67618942260742,-32.267757415771484,-33.455814361572266,-34.03745651245117,-35.37058639526367,-35.915706634521484,-35.81291198730469,-35.381446838378906,-35.728172302246094,-35.07182312011719,-34.94935989379883,-34.321292877197266,-33.61294937133789,-32.4092903137207,-31.673629760742188,-30.83591079711914,-31.026689529418945,-32.10771179199219,-33.103919982910156,-33.90105438232422,-34.90574264526367,-35.48827362060547,-35.07992935180664,-33.774227142333984,-33.830379486083984,-35.089324951171875,-37.1513671875,-38.16719436645508,-39.10953903198242,-40.72129821777344,-40.752445220947266,-40.210899353027344,-39.891117095947266,-39.810306549072266,-37.27748107910156,-36.8215446472168,-36.40386199951172,-35.90807342529297,-37.2148551940918,-38.40219497680664,-39.500953674316406,-40.950496673583984,-43.24435043334961,-47.50754165649414,-50.129425048828125,-50.129425048828125,-50.129425048828125,-50.129425048828125,-50.129425048828125,-50.129425048828125,-50.129425048828125,-50.129425048828125,-50.129425048828125,-50.129425048828125,-50.129425048828125,-50.129425048828125,True
bonafide_LA_T_8864733.flac,-48.01887512207031,-27.514848709106445,-12.229043006896973,-10.929269790649414,-10.399981498718262,-2.929180383682251,-0.25099262595176697,-4.257487773895264,-12.580602645874023,-14.404082298278809,-15.57160758972168,-13.206050872802734,-8.208550453186035,-7.362825393676758,-11.733074188232422,-16.198631286621094,-17.753843307495117,-18.430368423461914,-16.08711814880371,-11.448888778686523,-10.219334602355957,-12.919724464416504,-15.111637115478516,-17.917804718017578,-19.603363037109375,-17.6236629486084,-14.4894380569458,-14.143464088439941,-17.361265182495117,-20.052810668945312,-21.92947006225586,-23.709156036376953,-22.6530704498291,-21.686840057373047,-21.70828628540039,-24.041458129882812,-24.940828323364258,-24.379940032958984,-23.590408325195312,-21.34786605834961,-20.207094192504883,-20.360734939575195,-21.55982780456543,-23.30948257446289,-23.478281021118164,-23.347225189208984,-23.72454071044922,-24.107179641723633,-24.716344833374023,-25.897497177124023,-25.544876098632812,-23.847984313964844,-23.329023361206055,-24.05030632019043,-25.246429443359375,-25.599855422973633,-25.551210403442383,-25.97869110107422,-25.819429397583008,-26.98938751220703,-26.913850784301758,-25.700008392333984,-25.978681564331055,-27.4818115234375,-27.14493751525879,-27.613115310668945,-29.5960693359375,-29.99974822998047,-29.966856002807617,-31.631860733032227,-29.55889320373535,-29.9027042388916,-31.263778686523438,-29.925498962402344,-31.171661376953125,-30.93563461303711,-29.899486541748047,-30.132984161376953,-27.93070411682129,-28.01544952392578,-27.09850311279297,-27.36907196044922,-28.89911460876465,-28.659732818603516,-30.435501098632812,-30.77855110168457,-32.777095794677734,-32.190673828125,-31.175905227661133,-31.812929153442383,-33.32249069213867,-35.1771240234375,-34.770565032958984,-34.471527099609375,-34.11563491821289,-34.715232849121094,-37.69906997680664,-37.96992492675781,-38.312591552734375,-40.24737548828125,-41.836421966552734,-40.569129943847656,-38.69386291503906,-37.041053771972656,-36.5312614440918,-36.58071517944336,-35.398170471191406,-35.682804107666016,-37.575321197509766,-38.30119323730469,-37.29020309448242,-35.78619384765625,-35.818580627441406,-36.353660583496094,-38.70001983642578,-45.544559478759766,-48.327022552490234,-48.327022552490234,-48.327022552490234,-48.327022552490234,-48.327022552490234,-48.327022552490234,-48.327022552490234,-48.327022552490234,-48.327022552490234,-48.327022552490234,-48.327022552490234,-48.327022552490234,True
bonafide_LA_T_3491111.flac,-51.48693084716797,-37.18152618408203,-18.855815887451172,-14.746529579162598,-17.77855682373047,-24.092180252075195,-23.896575927734375,-22.706912994384766,-24.136999130249023,-25.496143341064453,-25.58901023864746,-24.29963493347168,-24.08146858215332,-23.827533721923828,-22.57353401184082,-21.995223999023438,-21.72395896911621,-23.144336700439453,-24.59119415283203,-25.934907913208008,-27.061267852783203,-27.82377052307129,-29.011335372924805,-31.180845260620117,-31.44361114501953,-31.11098861694336,-31.126060485839844,-30.844554901123047,-31.9947566986084,-32.5090446472168,-33.35291290283203,-34.35982131958008,-34.92681121826172,-35.155372619628906,-33.81093215942383,-32.47884750366211,-32.57670211791992,-33.601036071777344,-34.63889694213867,-34.31687927246094,-34.36757278442383,-34.35581970214844,-32.7818489074707,-32.26328659057617,-33.71596908569336,-34.516239166259766,-34.43209457397461,-33.768035888671875,-33.08073425292969,-32.735782623291016,-33.15938949584961,-34.46796798706055,-36.01347732543945,-35.97438049316406,-35.96870422363281,-35.7296142578125,-36.0170783996582,-36.40557861328125,-34.62946701049805,-34.93391036987305,-35.33768081665039,-35.46671676635742,-36.50166320800781,-35.239410400390625,-34.69744110107422,-35.80674743652344,-36.112606048583984,-35.959754943847656,-36.37794876098633,-35.960391998291016,-36.62186813354492,-35.93798828125,-36.23261642456055,-37.46009063720703,-38.49348831176758,-38.354583740234375,-39.02405548095703,-37.88433074951172,-37.402591705322266,-37.94383239746094,-36.97145080566406,-36.88628387451172,-36.71699142456055,-37.32747268676758,-38.34659957885742,-39.419612884521484,-40.16215133666992,-40.34827423095703,-40.26112747192383,-41.159812927246094,-42.07712173461914,-43.85205078125,-44.53073501586914,-45.56021499633789,-47.139278411865234,-47.91111373901367,-48.10300827026367,-48.46267318725586,-48.20606994628906,-47.63306427001953,-48.51207733154297,-49.191776275634766,-48.722755432128906,-48.6497688293457,-49.38163375854492,-50.005462646484375,-49.76254653930664,-49.78523635864258,-49.78384780883789,-50.73819351196289,-50.78977966308594,-49.87836837768555,-49.87781524658203,-48.940982818603516,-50.02347946166992,-54.034637451171875,-55.59811019897461,-55.59811019897461,-55.59811019897461,-55.59811019897461,-55.59811019897461,-55.59811019897461,-55.59811019897461,-55.59811019897461,-55.59811019897461,-55.59811019897461,-55.59811019897461,-55.59811019897461,True
bonafide_LA_D_8246056.flac,-47.0775260925293,-30.156192779541016,-14.693509101867676,-13.96896743774414,-14.995118141174316,-13.613943099975586,-8.066601753234863,-2.2400383949279785,-0.45975539088249207,-4.262707233428955,-12.090639114379883,-16.377471923828125,-18.921106338500977,-18.496566772460938,-15.854898452758789,-13.310868263244629,-11.4535551071167,-11.006908416748047,-13.204570770263672,-16.40728759765625,-17.933378219604492,-19.14178466796875,-18.362890243530273,-16.546527862548828,-15.435158729553223,-15.850375175476074,-16.051515579223633,-18.0128231048584,-21.85280418395996,-25.054847717285156,-26.765859603881836,-27.576932907104492,-26.059099197387695,-24.995765686035156,-24.060834884643555,-25.139198303222656,-27.382349014282227,-30.60085678100586,-33.578338623046875,-30.601104736328125,-27.298622131347656,-25.11310386657715,-23.588911056518555,-23.81843376159668,-23.419490814208984,-24.96438217163086,-27.59038543701172,-27.59770965576172,-27.334320068359375,-26.695762634277344,-25.359073638916016,-24.416606903076172,-25.586830139160156,-28.752540588378906,-28.996440887451172,-28.110755920410156,-25.67596435546875,-23.920238494873047,-24.7662410736084,-27.08370590209961,-27.22693634033203,-25.316205978393555,-23.336196899414062,-22.778968811035156,-24.358184814453125,-29.020488739013672,-28.899539947509766,-25.186132431030273,-24.9571590423584,-28.105194091796875,-31.034090042114258,-24.31159019470215,-24.275493621826172,-26.51188087463379,-25.757266998291016,-22.93902587890625,-24.327543258666992,-26.150718688964844,-26.398725509643555,-24.317564010620117,-23.84983253479004,-25.974302291870117,-25.54898452758789,-25.438013076782227,-28.56694793701172,-28.743061065673828,-28.335853576660156,-30.736881256103516,-27.34049415588379,-27.28771209716797,-27.69526481628418,-25.310821533203125,-26.557586669921875,-24.433998107910156,-26.11152458190918,-28.431724548339844,-29.68543815612793,-32.28726577758789,-33.15853500366211,-35.24467468261719,-34.180198669433594,-35.7598876953125,-36.332950592041016,-35.73274230957031,-34.618675231933594,-35.707855224609375,-36.460208892822266,-36.329803466796875,-37.046844482421875,-36.767215728759766,-35.682891845703125,-35.574039459228516,-35.88990020751953,-35.686397552490234,-37.8595085144043,-44.47578811645508,-47.50179672241211,-47.50179672241211,-47.50179672241211,-47.50179672241211,-47.50179672241211,-47.50179672241211,-47.50179672241211,-47.50179672241211,-47.50179672241211,-47.50179672241211,-47.50179672241211,-47.50179672241211,True
bonafide_LA_T_8545885.flac,-48.829917907714844,-31.71459197998047,-15.767996788024902,-13.580764770507812,-19.685806274414062,-22.05810546875,-22.462221145629883,-23.532686233520508,-24.979604721069336,-23.972015380859375,-25.550796508789062,-25.683244705200195,-23.024879455566406,-22.056732177734375,-21.003061294555664,-20.532623291015625,-20.823436737060547,-21.738828659057617,-22.33243179321289,-22.43482780456543,-24.431209564208984,-27.055849075317383,-28.029054641723633,-28.963356018066406,-28.849449157714844,-29.06902503967285,-30.170852661132812,-31.79766273498535,-32.65936279296875,-31.60279655456543,-32.57652282714844,-36.16217803955078,-37.32933044433594,-34.91096496582031,-32.8956184387207,-32.080078125,-31.90604019165039,-32.451026916503906,-33.68014144897461,-33.81348419189453,-33.611351013183594,-32.73927688598633,-32.71421432495117,-33.34181213378906,-33.90211486816406,-34.95012664794922,-36.06736373901367,-36.53200149536133,-34.89677429199219,-33.09735870361328,-32.92286682128906,-33.03650665283203,-32.999755859375,-32.65522766113281,-32.64142608642578,-32.44211196899414,-33.2092399597168,-35.45769119262695,-36.05438995361328,-35.48384475708008,-34.73704147338867,-35.14732360839844,-36.168212890625,-35.01771926879883,-33.79815673828125,-33.5776481628418,-34.09503936767578,-33.56903076171875,-32.882755279541016,-32.92460250854492,-35.246734619140625,-35.61266326904297,-35.25166702270508,-36.450862884521484,-36.60337829589844,-36.44572448730469,-37.30023193359375,-37.81135559082031,-36.12028503417969,-36.596435546875,-36.298683166503906,-36.020591735839844,-36.6517333984375,-36.74163818359375,-37.03182601928711,-37.91776657104492,-38.04550552368164,-39.28354263305664,-39.84454345703125,-40.30431365966797,-42.09077072143555,-43.240779876708984,-43.434791564941406,-44.07978439331055,-44.39304733276367,-44.97265625,-44.4228515625,-44.375816345214844,-44.73175048828125,-45.17136001586914,-44.819091796875,-44.944881439208984,-45.67094421386719,-45.24786376953125,-45.54072570800781,-45.65232849121094,-45.962432861328125,-45.62763214111328,-46.16523361206055,-46.30284118652344,-45.79582977294922,-45.55232620239258,-44.927589416503906,-44.93121337890625,-46.956886291503906,-50.28312683105469,-51.694000244140625,-51.694000244140625,-51.694000244140625,-51.694000244140625,-51.694000244140625,-51.694000244140625,-51.694000244140625,-51.694000244140625,-51.694000244140625,-51.694000244140625,-51.694000244140625,-51.694000244140625,True
bonafide_LA_T_5616380.flac,-48.84906005859375,-32.20133590698242,-15.260505676269531,-12.706308364868164,-14.500099182128906,-16.102869033813477,-11.721957206726074,-11.19007682800293,-15.362980842590332,-19.275693893432617,-20.626976013183594,-21.197010040283203,-21.02347755432129,-18.635169982910156,-16.776020050048828,-17.48717498779297,-19.234081268310547,-19.92091178894043,-20.760465621948242,-21.72214698791504,-21.207775115966797,-20.587642669677734,-20.113195419311523,-22.1779727935791,-24.45779800415039,-27.241844177246094,-29.152700424194336,-30.252103805541992,-30.868268966674805,-30.08971405029297,-30.141000747680664,-30.90837287902832,-31.39541244506836,-31.518993377685547,-31.253557205200195,-30.99933624267578,-30.77933120727539,-29.962162017822266,-30.09991455078125,-30.540149688720703,-31.15589714050293,-30.883596420288086,-29.974580764770508,-30.678634643554688,-30.858171463012695,-30.582948684692383,-30.447551727294922,-29.82182502746582,-29.053077697753906,-29.129467010498047,-30.721412658691406,-31.2838077545166,-30.591032028198242,-29.251359939575195,-28.94066047668457,-29.351160049438477,-29.243270874023438,-30.231420516967773,-30.370372772216797,-30.09806251525879,-31.17519760131836,-31.989736557006836,-31.615665435791016,-31.942035675048828,-31.592010498046875,-31.794357299804688,-31.966068267822266,-31.565153121948242,-31.591386795043945,-31.5571231842041,-31.923437118530273,-31.38306999206543,-32.478519439697266,-32.28163146972656,-30.94024085998535,-29.788970947265625,-28.774694442749023,-28.302034378051758,-29.028127670288086,-30.429828643798828,-31.69130516052246,-32.82194519042969,-32.75733947753906,-33.049705505371094,-33.457366943359375,-33.86665344238281,-33.59870529174805,-32.93486404418945,-32.599639892578125,-32.28879928588867,-32.72362518310547,-33.308963775634766,-33.344303131103516,-33.56081008911133,-33.859615325927734,-34.031211853027344,-34.412261962890625,-34.938194274902344,-35.95754623413086,-36.97514343261719,-37.162986755371094,-38.008846282958984,-39.03997039794922,-38.65938949584961,-39.05778121948242,-39.80788040161133,-40.32600402832031,-41.044368743896484,-41.846290588378906,-42.051170349121094,-41.7962760925293,-41.0435676574707,-40.082401275634766,-40.194183349609375,-42.65220642089844,-47.048030853271484,-49.160579681396484,-49.160579681396484,-49.160579681396484,-49.160579681396484,-49.160579681396484,-49.160579681396484,-49.160579681396484,-49.160579681396484,-49.160579681396484,-49.160579681396484,-49.160579681396484,-49.160579681396484,True
