Audio_name,RMS_1,Label
bonafide_LA_D_8565008.flac,0.05300473794341087,True
bonafide_LA_E_7369290.flac,0.07469260692596436,True
bonafide_LA_T_5600038.flac,0.09429717063903809,True
bonafide_LA_D_1374363.flac,0.10073737055063248,True
bonafide_LA_T_5712226.flac,0.1244342103600502,True
bonafide_LA_E_7570949.flac,0.04890697821974754,True
bonafide_LA_D_8340433.flac,0.07285971194505692,True
bonafide_LA_D_1086391.flac,0.07965274155139923,True
bonafide_LA_D_7550546.flac,0.08339506387710571,True
bonafide_LA_D_8161159.flac,0.038652203977108,True
bonafide_LA_E_7344119.flac,0.05402107536792755,True
bonafide_LA_D_8103599.flac,0.0721355602145195,True
bonafide_LA_E_7826647.flac,0.05042598024010658,True
bonafide_LA_D_1403371.flac,0.07546700537204742,True
bonafide_LA_D_7783288.flac,0.0831456184387207,True
bonafide_LA_T_8852458.flac,0.06721823662519455,True
bonafide_LA_E_7424040.flac,0.04830162227153778,True
bonafide_LA_T_5525305.flac,0.11657597124576569,True
bonafide_LA_D_8313645.flac,0.058953676372766495,True
bonafide_LA_T_3544504.flac,0.0911465510725975,True
bonafide_LA_E_6935365.flac,0.09762537479400635,True
bonafide_LA_T_5954195.flac,0.0666981115937233,True
bonafide_LA_E_9020394.flac,0.05080922693014145,True
bonafide_LA_E_8237320.flac,0.048464614897966385,True
bonafide_LA_E_7464302.flac,0.1072743758559227,True
bonafide_LA_D_7525926.flac,0.08525902032852173,True
bonafide_LA_E_7412363.flac,0.07849711179733276,True
bonafide_LA_T_5988636.flac,0.045843370258808136,True
bonafide_LA_D_7718050.flac,0.06542109698057175,True
bonafide_LA_T_5989009.flac,0.09983965754508972,True
bonafide_LA_E_8858635.flac,0.057917021214962006,True
bonafide_LA_D_8726343.flac,0.07743784785270691,True
bonafide_LA_T_8811170.flac,0.07991170883178711,True
bonafide_LA_D_8215973.flac,0.05231267213821411,True
bonafide_LA_D_1488449.flac,0.12478752434253693,True
bonafide_LA_D_1300558.flac,0.09605290740728378,True
bonafide_LA_D_1380231.flac,0.07575331628322601,True
bonafide_LA_D_8492975.flac,0.08789429068565369,True
bonafide_LA_E_7999038.flac,0.046208858489990234,True
bonafide_LA_T_5832791.flac,0.07061519473791122,True
bonafide_LA_T_3565683.flac,0.06969752162694931,True
bonafide_LA_D_1838386.flac,0.09629014879465103,True
bonafide_LA_T_5540761.flac,0.09980761259794235,True
bonafide_LA_T_5765787.flac,0.11490596830844879,True
bonafide_LA_E_7599448.flac,0.062164776027202606,True
bonafide_LA_T_5755110.flac,0.12506704032421112,True
bonafide_LA_E_7962347.flac,0.060811858624219894,True
bonafide_LA_D_8302640.flac,0.08175664395093918,True
bonafide_LA_E_7419210.flac,0.04202263802289963,True
bonafide_LA_T_8919107.flac,0.05578131601214409,True
bonafide_LA_D_1218694.flac,0.07852211594581604,True
bonafide_LA_D_2832141.flac,0.05535886809229851,True
bonafide_LA_D_1823771.flac,0.07489331066608429,True
bonafide_LA_T_5801784.flac,0.08817014843225479,True
bonafide_LA_D_7433591.flac,0.06155550852417946,True
bonafide_LA_T_3580523.flac,0.0613466277718544,True
bonafide_LA_D_8538667.flac,0.07467980682849884,True
bonafide_LA_T_5891808.flac,0.06942339986562729,True
bonafide_LA_T_5872172.flac,0.10171574354171753,True
bonafide_LA_T_8841091.flac,0.07951146364212036,True
bonafide_LA_D_1710320.flac,0.08271796256303787,True
bonafide_LA_T_3649480.flac,0.03997698798775673,True
bonafide_LA_E_8193046.flac,0.07835359126329422,True
bonafide_LA_T_3643681.flac,0.09771646559238434,True
bonafide_LA_E_9000858.flac,0.06129849702119827,True
bonafide_LA_D_1494180.flac,0.06904992461204529,True
bonafide_LA_D_8239123.flac,0.06282297521829605,True
bonafide_LA_T_6082136.flac,0.10087323933839798,True
bonafide_LA_D_1812623.flac,0.0950295478105545,True
bonafide_LA_T_3545264.flac,0.06662479043006897,True
bonafide_LA_D_7751131.flac,0.051543839275836945,True
bonafide_LA_D_8537448.flac,0.08057618141174316,True
bonafide_LA_T_5777134.flac,0.06931706517934799,True
bonafide_LA_D_7565232.flac,0.026514872908592224,True
bonafide_LA_D_1306387.flac,0.05308128520846367,True
bonafide_LA_T_3487529.flac,0.08793096244335175,True
bonafide_LA_D_1101351.flac,0.07312212139368057,True
bonafide_LA_E_8596423.flac,0.09499997645616531,True
bonafide_LA_E_8819473.flac,0.048490967601537704,True
bonafide_LA_D_8288732.flac,0.06269330531358719,True
bonafide_LA_D_7570899.flac,0.046952541917562485,True
bonafide_LA_D_8184939.flac,0.05841340869665146,True
bonafide_LA_E_7977198.flac,0.09379416704177856,True
bonafide_LA_D_1112296.flac,0.056460630148649216,True
bonafide_LA_T_5550327.flac,0.08190637826919556,True
bonafide_LA_D_7640990.flac,0.08308670669794083,True
bonafide_LA_T_5879219.flac,0.1333954930305481,True
bonafide_LA_D_8419568.flac,0.0662364587187767,True
bonafide_LA_T_8884269.flac,0.05333172529935837,True
bonafide_LA_D_7601268.flac,0.04803689941763878,True
bonafide_LA_D_8124968.flac,0.09133081883192062,True
bonafide_LA_D_1336221.flac,0.09099864959716797,True
bonafide_LA_E_7420190.flac,0.07749652862548828,True
bonafide_LA_T_5824253.flac,0.03897316753864288,True
bonafide_LA_E_7450939.flac,0.034823227673769,True
bonafide_LA_T_8747878.flac,0.08114010840654373,True
bonafide_LA_T_8708087.flac,0.07040020078420639,True
bonafide_LA_E_8177574.flac,0.02832057699561119,True
bonafide_LA_T_8536928.flac,0.05340157449245453,True
bonafide_LA_D_8498981.flac,0.06979987025260925,True
bonafide_LA_E_7359455.flac,0.0746457427740097,True
bonafide_LA_D_8289522.flac,0.07799547910690308,True
bonafide_LA_E_7400718.flac,0.05565016344189644,True
bonafide_LA_E_8471739.flac,0.07789529114961624,True
bonafide_LA_E_8355453.flac,0.05171821638941765,True
bonafide_LA_T_8853276.flac,0.05487079918384552,True
bonafide_LA_E_7414271.flac,0.07497615367174149,True
bonafide_LA_D_8705922.flac,0.07111713290214539,True
bonafide_LA_T_3583591.flac,0.045446377247571945,True
bonafide_LA_D_8729758.flac,0.07731050997972488,True
bonafide_LA_E_9017050.flac,0.05221019685268402,True
bonafide_LA_D_2844885.flac,0.061014290899038315,True
bonafide_LA_T_3695441.flac,0.05990903079509735,True
bonafide_LA_D_1444916.flac,0.08485713601112366,True
bonafide_LA_T_8819900.flac,0.0709231048822403,True
bonafide_LA_T_5891775.flac,0.07068412005901337,True
bonafide_LA_T_5919047.flac,0.07969965785741806,True
bonafide_LA_D_7753521.flac,0.11369535326957703,True
bonafide_LA_T_5831523.flac,0.07753583043813705,True
bonafide_LA_D_1173765.flac,0.05151812732219696,True
bonafide_LA_E_8981903.flac,0.08146487176418304,True
bonafide_LA_T_8638376.flac,0.08025074005126953,True
bonafide_LA_E_7157028.flac,0.07848592102527618,True
bonafide_LA_T_5544402.flac,0.07907458394765854,True
bonafide_LA_E_7482442.flac,0.05706459656357765,True
bonafide_LA_T_5599339.flac,0.06876356154680252,True
bonafide_LA_E_7610239.flac,0.03632146492600441,True
bonafide_LA_E_8736554.flac,0.07957839220762253,True
bonafide_LA_E_9011334.flac,0.06349930167198181,True
bonafide_LA_D_7787517.flac,0.0406566746532917,True
bonafide_LA_T_3517869.flac,0.08351191133260727,True
bonafide_LA_T_3680444.flac,0.04850870370864868,True
bonafide_LA_D_7543100.flac,0.08886177837848663,True
bonafide_LA_T_6017121.flac,0.07659413665533066,True
bonafide_LA_D_7998237.flac,0.06030483543872833,True
bonafide_LA_D_7682953.flac,0.09381502121686935,True
bonafide_LA_D_8272605.flac,0.07596247643232346,True
bonafide_LA_T_8657239.flac,0.07311875373125076,True
bonafide_LA_T_8545885.flac,0.034707922488451004,True
bonafide_LA_E_7643037.flac,0.05952688679099083,True
bonafide_LA_D_1317890.flac,0.07261469960212708,True
bonafide_LA_D_7724772.flac,0.0621383972465992,True
bonafide_LA_T_3517928.flac,0.0637451782822609,True
bonafide_LA_E_7623633.flac,0.06611016392707825,True
bonafide_LA_D_8679267.flac,0.04912653937935829,True
bonafide_LA_T_8721428.flac,0.08332670480012894,True
bonafide_LA_E_8311656.flac,0.04794139787554741,True
bonafide_LA_T_5691156.flac,0.05529934912919998,True
bonafide_LA_T_5787857.flac,0.061969805508852005,True
bonafide_LA_E_8598615.flac,0.08832001686096191,True
bonafide_LA_D_1389698.flac,0.07487432658672333,True
bonafide_LA_E_8863893.flac,0.07267682999372482,True
bonafide_LA_T_6025945.flac,0.13556058704853058,True
bonafide_LA_T_5757722.flac,0.09255716949701309,True
bonafide_LA_D_7730769.flac,0.04568599909543991,True
bonafide_LA_D_1702465.flac,0.07958543300628662,True
bonafide_LA_D_7611990.flac,0.08558394014835358,True
bonafide_LA_E_8282127.flac,0.08285120129585266,True
bonafide_LA_E_7218987.flac,0.040540535002946854,True
bonafide_LA_T_8716901.flac,0.10123644024133682,True
bonafide_LA_E_7129184.flac,0.0567043162882328,True
bonafide_LA_E_7205247.flac,0.06375535577535629,True
bonafide_LA_E_7427372.flac,0.04398663714528084,True
bonafide_LA_E_7624044.flac,0.053596220910549164,True
bonafide_LA_D_1376638.flac,0.05986099690198898,True
bonafide_LA_E_8985734.flac,0.11204978078603745,True
bonafide_LA_E_8071923.flac,0.03673356771469116,True
bonafide_LA_T_8739453.flac,0.04052028805017471,True
bonafide_LA_T_5625330.flac,0.10432352125644684,True
bonafide_LA_T_5759484.flac,0.0920526459813118,True
bonafide_LA_T_3515602.flac,0.04478619992733002,True
bonafide_LA_E_8684257.flac,0.05572715401649475,True
bonafide_LA_D_1152692.flac,0.06825613975524902,True
bonafide_LA_T_5521272.flac,0.04469199851155281,True
bonafide_LA_T_3551277.flac,0.07459450513124466,True
bonafide_LA_D_1511694.flac,0.06268540024757385,True
bonafide_LA_D_7554234.flac,0.033877551555633545,True
bonafide_LA_T_5675574.flac,0.07332956045866013,True
bonafide_LA_E_9019442.flac,0.03137979656457901,True
bonafide_LA_D_1199158.flac,0.05094601586461067,True
bonafide_LA_T_5719913.flac,0.07678330689668655,True
bonafide_LA_D_8671896.flac,0.07979737967252731,True
bonafide_LA_E_8052268.flac,0.08907200396060944,True
bonafide_LA_D_1775211.flac,0.07422967255115509,True
bonafide_LA_D_1519237.flac,0.07684844732284546,True
bonafide_LA_T_5572362.flac,0.07025498151779175,True
bonafide_LA_T_8914289.flac,0.07384461909532547,True
bonafide_LA_T_8856169.flac,0.07033441215753555,True
bonafide_LA_E_6984077.flac,0.06409261375665665,True
bonafide_LA_T_3517700.flac,0.07112621515989304,True
bonafide_LA_T_3607190.flac,0.052590034902095795,True
bonafide_LA_E_7765212.flac,0.03776318207383156,True
bonafide_LA_E_8892307.flac,0.10578948259353638,True
bonafide_LA_E_8217952.flac,0.04354570433497429,True
bonafide_LA_T_8922157.flac,0.09030463546514511,True
bonafide_LA_T_6059767.flac,0.07940748333930969,True
bonafide_LA_E_8444421.flac,0.050963543355464935,True
bonafide_LA_D_1365236.flac,0.08795768767595291,True
bonafide_LA_T_8898922.flac,0.08293399214744568,True
bonafide_LA_T_3537526.flac,0.1441105157136917,True
bonafide_LA_T_5533183.flac,0.06941187381744385,True
bonafide_LA_D_7542569.flac,0.048264119774103165,True
bonafide_LA_E_8403814.flac,0.058661576360464096,True
bonafide_LA_T_5585550.flac,0.06388705968856812,True
bonafide_LA_D_8436641.flac,0.06608225405216217,True
bonafide_LA_E_8316155.flac,0.07130920141935349,True
bonafide_LA_E_7734896.flac,0.05132238566875458,True
bonafide_LA_D_7590299.flac,0.08499902486801147,True
bonafide_LA_E_7304633.flac,0.06061796844005585,True
bonafide_LA_T_5800430.flac,0.08571366220712662,True
bonafide_LA_E_8231152.flac,0.12906795740127563,True
bonafide_LA_D_1716033.flac,0.0948362872004509,True
bonafide_LA_D_1592094.flac,0.0720403641462326,True
bonafide_LA_T_6013298.flac,0.08018985390663147,True
bonafide_LA_T_8702524.flac,0.10330014675855637,True
bonafide_LA_E_7289071.flac,0.07082641124725342,True
bonafide_LA_D_7400680.flac,0.06744710355997086,True
bonafide_LA_E_7097428.flac,0.040121953934431076,True
bonafide_LA_D_7448272.flac,0.10372107475996017,True
bonafide_LA_T_3657309.flac,0.06687823683023453,True
bonafide_LA_T_8854115.flac,0.06044493988156319,True
bonafide_LA_T_5913109.flac,0.06953852623701096,True
bonafide_LA_T_3588899.flac,0.08539165556430817,True
bonafide_LA_E_6958235.flac,0.08519437909126282,True
bonafide_LA_D_8190929.flac,0.0789184719324112,True
bonafide_LA_D_8554979.flac,0.0655336007475853,True
bonafide_LA_E_8941099.flac,0.06320032477378845,True
bonafide_LA_T_8593946.flac,0.05632353201508522,True
bonafide_LA_E_8182325.flac,0.055321190506219864,True
bonafide_LA_E_7862236.flac,0.08611459285020828,True
bonafide_LA_E_8434174.flac,0.07287445664405823,True
bonafide_LA_D_8621322.flac,0.06408499926328659,True
bonafide_LA_D_8503024.flac,0.0476614348590374,True
bonafide_LA_T_3530627.flac,0.06795208156108856,True
bonafide_LA_E_8231545.flac,0.06723226606845856,True
bonafide_LA_D_8297100.flac,0.07920055836439133,True
bonafide_LA_E_7803346.flac,0.06337758898735046,True
bonafide_LA_T_8695539.flac,0.05012477934360504,True
bonafide_LA_E_8097112.flac,0.09176340699195862,True
bonafide_LA_D_1553644.flac,0.07594562321901321,True
bonafide_LA_D_2831561.flac,0.05845324322581291,True
bonafide_LA_E_7340037.flac,0.07630012184381485,True
bonafide_LA_E_8594684.flac,0.09796305745840073,True
bonafide_LA_D_1459930.flac,0.1124330535531044,True
bonafide_LA_T_8543938.flac,0.09381160140037537,True
bonafide_LA_T_5795707.flac,0.08710139989852905,True
bonafide_LA_E_7342009.flac,0.06803996115922928,True
bonafide_LA_T_3679258.flac,0.05101363733410835,True
bonafide_LA_T_8780063.flac,0.06639382988214493,True
bonafide_LA_T_5806387.flac,0.0593833401799202,True
bonafide_LA_D_8232673.flac,0.05046987161040306,True
bonafide_LA_D_8118074.flac,0.11347606033086777,True
bonafide_LA_D_7742504.flac,0.05204173922538757,True
bonafide_LA_T_5918833.flac,0.05890475586056709,True
bonafide_LA_E_7157910.flac,0.05068283528089523,True
bonafide_LA_D_1595036.flac,0.08628815412521362,True
bonafide_LA_D_8767583.flac,0.05687043443322182,True
bonafide_LA_D_1323454.flac,0.04334166646003723,True
bonafide_LA_E_6930614.flac,0.05578503757715225,True
bonafide_LA_T_8896720.flac,0.08193819969892502,True
bonafide_LA_D_7704954.flac,0.09238657355308533,True
bonafide_LA_D_1484973.flac,0.06700108200311661,True
bonafide_LA_E_8387973.flac,0.05910181999206543,True
bonafide_LA_D_8089175.flac,0.07069618999958038,True
bonafide_LA_T_5774498.flac,0.05471178889274597,True
bonafide_LA_D_8765991.flac,0.06975483149290085,True
bonafide_LA_T_5696560.flac,0.053450457751750946,True
bonafide_LA_E_8601887.flac,0.03876745328307152,True
bonafide_LA_D_1047731.flac,0.07180189341306686,True
bonafide_LA_T_8925956.flac,0.10878636687994003,True
bonafide_LA_D_7546022.flac,0.06291167438030243,True
bonafide_LA_D_8284994.flac,0.10670448839664459,True
bonafide_LA_E_7367823.flac,0.06341863423585892,True
bonafide_LA_E_8412746.flac,0.04921514540910721,True
bonafide_LA_E_7947950.flac,0.09852925688028336,True
bonafide_LA_T_6051402.flac,0.08103207498788834,True
bonafide_LA_T_8549038.flac,0.0618584044277668,True
bonafide_LA_T_5702907.flac,0.06564076244831085,True
bonafide_LA_D_2866947.flac,0.06796915084123611,True
bonafide_LA_T_8714194.flac,0.09862168878316879,True
bonafide_LA_T_8599305.flac,0.050688497722148895,True
bonafide_LA_E_8134538.flac,0.07292276620864868,True
bonafide_LA_T_8853344.flac,0.08805418759584427,True
bonafide_LA_T_5669661.flac,0.06195303425192833,True
bonafide_LA_E_8544944.flac,0.05726190656423569,True
bonafide_LA_E_8165848.flac,0.03526319935917854,True
bonafide_LA_D_7460902.flac,0.04926425218582153,True
bonafide_LA_E_8859944.flac,0.06216999888420105,True
bonafide_LA_E_6936182.flac,0.06686241924762726,True
bonafide_LA_E_8448475.flac,0.07353293895721436,True
bonafide_LA_E_7017795.flac,0.07017802447080612,True
bonafide_LA_E_8078248.flac,0.059058789163827896,True
bonafide_LA_E_7458138.flac,0.08865948021411896,True
bonafide_LA_D_1597752.flac,0.09453829377889633,True
bonafide_LA_T_8925615.flac,0.06950359046459198,True
bonafide_LA_T_5565624.flac,0.08363313227891922,True
bonafide_LA_E_8892267.flac,0.04844838008284569,True
bonafide_LA_D_7731909.flac,0.10159536451101303,True
bonafide_LA_T_5949193.flac,0.08460939675569534,True
bonafide_LA_T_5896323.flac,0.07088732719421387,True
bonafide_LA_D_7721618.flac,0.08132518082857132,True
bonafide_LA_D_8313453.flac,0.044359248131513596,True
bonafide_LA_E_8786294.flac,0.09422354400157928,True
bonafide_LA_D_8037358.flac,0.07532696425914764,True
bonafide_LA_E_8391430.flac,0.07891247421503067,True
bonafide_LA_E_7948455.flac,0.0402563251554966,True
bonafide_LA_D_1637250.flac,0.05872619152069092,True
bonafide_LA_D_7763180.flac,0.06597950309515,True
bonafide_LA_T_5986630.flac,0.07982704043388367,True
bonafide_LA_T_8686549.flac,0.07250523567199707,True
bonafide_LA_D_1299580.flac,0.07878090441226959,True
bonafide_LA_E_8689459.flac,0.06797703355550766,True
bonafide_LA_D_1705487.flac,0.08624561131000519,True
bonafide_LA_D_7534463.flac,0.051819343119859695,True
bonafide_LA_E_8317307.flac,0.050291433930397034,True
bonafide_LA_T_5716018.flac,0.08408340811729431,True
bonafide_LA_D_1644764.flac,0.08561331778764725,True
bonafide_LA_T_5613911.flac,0.06981919705867767,True
bonafide_LA_D_1327255.flac,0.08476070314645767,True
bonafide_LA_T_8849210.flac,0.10106569528579712,True
bonafide_LA_D_7948554.flac,0.07106835395097733,True
bonafide_LA_E_8458018.flac,0.06523331999778748,True
bonafide_LA_T_6073470.flac,0.10589732229709625,True
bonafide_LA_T_5889565.flac,0.1220715269446373,True
bonafide_LA_D_7399617.flac,0.07500835508108139,True
bonafide_LA_T_3690594.flac,0.08485966920852661,True
bonafide_LA_E_8436175.flac,0.06264588236808777,True
bonafide_LA_T_5799348.flac,0.10009864717721939,True
bonafide_LA_D_1409575.flac,0.02342810668051243,True
bonafide_LA_T_5616380.flac,0.08206827193498611,True
bonafide_LA_D_8806017.flac,0.06314723938703537,True
bonafide_LA_T_5846701.flac,0.05910925567150116,True
bonafide_LA_D_8429827.flac,0.049692921340465546,True
bonafide_LA_E_8910600.flac,0.10238298028707504,True
bonafide_LA_E_7681319.flac,0.050394877791404724,True
bonafide_LA_E_7091021.flac,0.08759626746177673,True
bonafide_LA_T_5788985.flac,0.0753980353474617,True
bonafide_LA_T_5547883.flac,0.05066091939806938,True
bonafide_LA_T_3518487.flac,0.056219201534986496,True
bonafide_LA_T_8700513.flac,0.09302154928445816,True
bonafide_LA_T_3492130.flac,0.07142080366611481,True
bonafide_LA_E_7069760.flac,0.061990752816200256,True
bonafide_LA_E_7256649.flac,0.05701938271522522,True
bonafide_LA_E_9017208.flac,0.06852405518293381,True
bonafide_LA_T_5535201.flac,0.08945589512586594,True
bonafide_LA_D_7579918.flac,0.07434317469596863,True
bonafide_LA_D_1786730.flac,0.0992288887500763,True
bonafide_LA_T_5994708.flac,0.038268085569143295,True
bonafide_LA_D_1758807.flac,0.06951947510242462,True
bonafide_LA_E_8747385.flac,0.05925654619932175,True
bonafide_LA_E_8612647.flac,0.05543528124690056,True
bonafide_LA_D_8087859.flac,0.07980899512767792,True
bonafide_LA_T_3586569.flac,0.10427514463663101,True
bonafide_LA_T_3683196.flac,0.10721985250711441,True
bonafide_LA_T_5637214.flac,0.04020925983786583,True
bonafide_LA_E_7604984.flac,0.08361692726612091,True
bonafide_LA_D_1355058.flac,0.07772131264209747,True
bonafide_LA_T_3561136.flac,0.060098353773355484,True
bonafide_LA_D_7385359.flac,0.058502040803432465,True
bonafide_LA_E_7061027.flac,0.09558909386396408,True
bonafide_LA_E_8921592.flac,0.04763701930642128,True
bonafide_LA_E_8942579.flac,0.08605626225471497,True
bonafide_LA_T_5968030.flac,0.11953471601009369,True
bonafide_LA_D_1703452.flac,0.06754066795110703,True
bonafide_LA_T_3560086.flac,0.1482582837343216,True
bonafide_LA_T_8874328.flac,0.0870310589671135,True
bonafide_LA_D_8473267.flac,0.0829291045665741,True
bonafide_LA_T_5638559.flac,0.04821965843439102,True
bonafide_LA_D_8241585.flac,0.058775290846824646,True
bonafide_LA_T_5795459.flac,0.08041975647211075,True
bonafide_LA_E_7505944.flac,0.1077340617775917,True
bonafide_LA_D_8635476.flac,0.0551944226026535,True
bonafide_LA_D_2824820.flac,0.11026765406131744,True
bonafide_LA_E_9035219.flac,0.0943886861205101,True
bonafide_LA_D_1472077.flac,0.04712498188018799,True
bonafide_LA_E_8177958.flac,0.05177004262804985,True
bonafide_LA_D_8393123.flac,0.1006096750497818,True
bonafide_LA_E_8969012.flac,0.0526931956410408,True
bonafide_LA_T_8571358.flac,0.060612745583057404,True
bonafide_LA_E_8530507.flac,0.0938030555844307,True
bonafide_LA_D_1056044.flac,0.08103775978088379,True
bonafide_LA_E_8427463.flac,0.07177011668682098,True
bonafide_LA_E_7500218.flac,0.08379652351140976,True
bonafide_LA_T_8778911.flac,0.06263170391321182,True
bonafide_LA_T_8683526.flac,0.07433894276618958,True
bonafide_LA_E_8274579.flac,0.06670168042182922,True
bonafide_LA_T_8533509.flac,0.07853563874959946,True
bonafide_LA_E_7104932.flac,0.09443815797567368,True
bonafide_LA_E_7328814.flac,0.06209467351436615,True
bonafide_LA_D_8464454.flac,0.08838824182748795,True
bonafide_LA_T_3491111.flac,0.043761931359767914,True
bonafide_LA_D_7932604.flac,0.06165912002325058,True
bonafide_LA_D_1121887.flac,0.072010837495327,True
bonafide_LA_D_7679169.flac,0.06763167679309845,True
bonafide_LA_D_1274098.flac,0.06631743907928467,True
bonafide_LA_D_1096053.flac,0.07400304824113846,True
bonafide_LA_E_7867450.flac,0.08143007010221481,True
bonafide_LA_E_7047411.flac,0.06367278099060059,True
bonafide_LA_T_3533946.flac,0.08826956897974014,True
bonafide_LA_E_7234316.flac,0.06659861654043198,True
bonafide_LA_D_8577756.flac,0.04736890271306038,True
bonafide_LA_D_1518150.flac,0.05204817280173302,True
bonafide_LA_E_7377457.flac,0.036276690661907196,True
bonafide_LA_T_6049368.flac,0.10214676707983017,True
bonafide_LA_D_8737588.flac,0.08872012048959732,True
bonafide_LA_T_6073321.flac,0.10896172374486923,True
bonafide_LA_T_3576775.flac,0.05728135630488396,True
bonafide_LA_T_8793633.flac,0.07126245647668839,True
bonafide_LA_T_8597023.flac,0.06351146101951599,True
bonafide_LA_E_8132591.flac,0.08513595908880234,True
bonafide_LA_E_8494368.flac,0.0865810289978981,True
bonafide_LA_T_5934685.flac,0.07734479010105133,True
bonafide_LA_E_6974963.flac,0.06090560927987099,True
bonafide_LA_D_7450739.flac,0.07133115828037262,True
bonafide_LA_E_7578678.flac,0.03615930676460266,True
bonafide_LA_D_7407432.flac,0.09022749215364456,True
bonafide_LA_T_6065241.flac,0.0770152136683464,True
bonafide_LA_E_7105640.flac,0.0470220223069191,True
bonafide_LA_E_7080591.flac,0.054728470742702484,True
bonafide_LA_E_8393035.flac,0.0615549311041832,True
bonafide_LA_T_5610586.flac,0.06448325514793396,True
bonafide_LA_D_1833136.flac,0.07950157672166824,True
bonafide_LA_D_7981085.flac,0.05657698214054108,True
bonafide_LA_E_8134271.flac,0.07701565325260162,True
bonafide_LA_T_6034182.flac,0.05909600108861923,True
bonafide_LA_E_8962374.flac,0.05471963435411453,True
bonafide_LA_D_2842063.flac,0.055907730013132095,True
bonafide_LA_D_1820875.flac,0.0624333955347538,True
bonafide_LA_T_8887502.flac,0.05936576426029205,True
bonafide_LA_D_1336215.flac,0.0717782974243164,True
bonafide_LA_E_7433722.flac,0.06599778681993484,True
bonafide_LA_T_8639914.flac,0.04281366989016533,True
bonafide_LA_E_8168714.flac,0.07509192824363708,True
bonafide_LA_D_7841911.flac,0.09167195856571198,True
bonafide_LA_D_1517076.flac,0.08659865707159042,True
bonafide_LA_E_8140614.flac,0.11455659568309784,True
bonafide_LA_E_7542451.flac,0.05427241697907448,True
bonafide_LA_T_8814910.flac,0.09133497625589371,True
bonafide_LA_D_8037199.flac,0.05299484729766846,True
bonafide_LA_D_1368280.flac,0.07691865414381027,True
bonafide_LA_T_8815396.flac,0.06985315680503845,True
bonafide_LA_E_7601805.flac,0.03807595372200012,True
bonafide_LA_T_5777819.flac,0.0763404443860054,True
bonafide_LA_T_8747149.flac,0.0733366534113884,True
bonafide_LA_T_8589988.flac,0.046779803931713104,True
bonafide_LA_D_8522983.flac,0.07137136161327362,True
bonafide_LA_D_8792865.flac,0.08333755284547806,True
bonafide_LA_D_2816765.flac,0.0814526230096817,True
bonafide_LA_E_6959506.flac,0.05923641845583916,True
bonafide_LA_E_8293873.flac,0.10319887101650238,True
bonafide_LA_E_8652457.flac,0.0974418967962265,True
